Year,UK Index Adjusted 1209,USA index Adjusted 1700,Farm Laborers,Coal Miners,Building Laborers,Building Craftsmen,Wheat,Rye,Barley,Oats,Peas,Beans,Potato,Hops,Straw,Mustard Seed,Saffron,Hay,Cheese,Butter,Milk,Beef,Mutton,Pork,Bacon,Tallow,Wool,Eggs Quid,Firewood,Timber,Cider,Honey
Type,1209 = 1,1700 = 1,Pound/day,Pound/day,Pound/day,Pound/day,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Litre,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Quid/Kilo,Dozen,Quid/Bundle 3 feet long by 2 feet circumference,Quid/Cubic Foot,Quid/Litre,Quid/Litre
1418,1.84759918,,0.013764018,0,0.013997668,0.020164219,0.001212541,0,0.000895627,0.000810522,0.001267657,0,0,0,0.000246599,0.00330693,1.91030323,0.00022873,0.004776677,0.012676565,0.000916539,0,0,0,0,0.027925187,0.036835526,0.00225,0.003375,0,0.000614081,0.0019064
1419,1.946540021,,0.014901282,0,0.013350644,0.02080209,0.00150649,0,0.000849697,0.000713259,0.000532783,0,0,0,0.000259354,0.002579405,1.873927,0.000439822,0.00440924,0.012676565,0.000916539,0,0,0,0,0.029578652,0.037294822,0.002333333,0.003679167,0,0.000614081,0.001448131
1420,1.723699175,,0.012923234,0,0.012931056,0.020439908,0.000992079,0,0.000987486,0.000940206,0.001028823,0,0,0,0.000279762,0.00220462,1.543234,0.000287152,0.005144113,0.012676565,0.000916539,0,0,0,0,0.028108905,0.040142456,0.002041667,0.003841667,0,0.000614081,0.001448131
1421,1.861326825,,0.014641575,0,0.012887969,0.020485274,0.001377888,0,0.000895627,0.000713259,0.001010451,0,0,0,0.000164116,0.003373069,1.30403273,0.000272271,0.003949944,0.012676565,0.00131065,0,0,0,0,0.027465891,0.056860824,0.001708333,0.003595833,0,0.000513262,0.001558116
1422,1.770624024,,0.014214778,0,0.014158786,0.020786052,0.001083938,0,0.000780803,0.000680839,0.000716502,0,0,0,0.000167517,0.001829835,1.30403273,0.000354393,0.005327832,0.012676565,0.00131065,0,0,0,0,0.028568201,0.041520343,0.001916667,0.003858333,0,0.000513262,0.001521454
1423,1.639475229,,0.013844241,0,0.013149487,0.020445274,0.000863476,0,0.000918592,0.000713259,0.000716502,0,0,0,0.00022449,0.002579405,1.10231,0.000385258,0.004776677,0.012676565,0.00131065,0,0,0,0,0.029394933,0.036008793,0.002125,0.0037,0,0.000513262,0.001521454
1424,1.653812604,,0.015345963,0,0.013280535,0.020266938,0.000918592,0,0.000803768,0.000680839,0.001028823,0,0,0,0.000193027,0.00220462,1.10231,0.000341165,0.004776677,0.007624311,0.00131065,0,0,0,0,0.028108905,0.038672709,0.002125,0.0037625,0,0.000513262,0.002437993
1425,1.783655104,,0.01515501,0,0.013472338,0.020510898,0.001047195,0,0.000780803,0.000778101,0.000771617,0,0,0,0.000239796,0.00220462,1.26214495,0.000349433,0.005787128,0.007624311,0.00131065,0,0,0,0,0.029854229,0.043265668,0.002291667,0.003758333,0,0.000513262,0.002437993
1426,1.71310526,,0.015062849,0,0.014011118,0.020355061,0.000936964,0,0.000826733,0.000615997,0.000845104,0,0,0,0.000192177,0.00220462,1.52780166,0.000344472,0.005603409,0.007624311,0.00131065,0,0,0,0,0.029578652,0.036835526,0.002333333,0.0040625,0,0.000513262,0.001704762
1427,1.638388657,,0.014571378,0,0.01500121,0.02042459,0.000845104,0,0.000780803,0.000680839,0.000679758,0,0,0,0.000164966,0.00220462,1.543234,0.000294868,0.005235973,0.007624311,0.00131065,0,0,0,0,0.030589103,0.040601752,0.002291667,0.004041667,0,0.000513262,0.001631439
1428,1.664525892,,0.015354004,0,0.015232609,0.020528451,0.000863476,0,0.000688944,0.000713259,0.000679758,0,0,0,0.000190476,0.00202825,1.543234,0.000330693,0.004684818,0.011390537,0.00131065,0,0,0,0,0.027374032,0.039591301,0.002208333,0.004025,0,0.000513262,0.001979723
1429,2.079499306,,0.01464406,0,0.013714064,0.022305045,0.001543234,0,0.001010451,0.001037468,0.000845104,0,0,0,0.000203231,0.00202825,1.543234,0.000390769,0.005144113,0.011390537,0.00131065,0,0,0,0,0.028935638,0.048226063,0.002291667,0.004095833,0,0.000513262,0.001833077
1430,2.065410128,,0.015334421,0,0.014477165,0.021090548,0.001524862,0,0.00105638,0.000940206,0.001782068,0,0,0,0.000212585,0.00202825,1.543234,0.000312505,0.006154564,0.011390537,0.00131065,0,0,0,0,0.029027497,0.061545642,0.001875,0.003579167,0,0.000513262,0.001622273
1431,1.843050096,,0.014788645,0,0.014494591,0.019865751,0.001249285,0,0.000780803,0.00074568,0.000845104,0,0,0,0.000167517,0.00551155,1.04609219,0.000382502,0.005970846,0.004041803,0.00131065,0,0,0,0,0.028384483,0.050614401,0.002333333,0.003554167,0,0.000513262,0.001658935
1432,1.634185506,,0.01493949,0,0.014443321,0.020909997,0.000881848,0,0.000734873,0.000615997,0.001267657,0,0,0,0.000212585,0.00551155,1.50355084,0.000366518,0.004776677,0.004041803,0.00131065,0,0,0,0,0.027925187,0.049236513,0.002208333,0.003741667,0,0.000513262,0.002053046
1433,1.983002392,,0.015661014,0,0.013139895,0.021122079,0.001414631,0,0.000918592,0.00074568,0.001286028,0,0,0,0.000252551,0.001477095,1.46937923,0.000352188,0.005970846,0.004041803,0.00131065,0,0,0,0,0.028751919,0.049695809,0.002333333,0.003441667,0,0.000513262,0.002053046
1434,1.796585137,,0.015076904,0,0.014652818,0.021197161,0.001065566,0,0.001010451,0.000778101,0.001028823,0,0,0,0.000211735,0.001477095,1.46937923,0.000341716,0.005970846,0.011390537,0.00131065,0,0,0,0,0.029946088,0.038672709,0.002791667,0.0033875,0,0.000513262,0.001860573
1435,1.711754426,,0.015380568,0,0.013983236,0.021234442,0.000992079,0,0.000757838,0.000615997,0.00090022,0,0,0,0.000207483,0.001477095,1.46937923,0.000313607,0.007256874,0.011390537,0.00131065,0,0,0,0,0.033987892,0.042806372,0.002333333,0.0033625,0,0.000513262,0.002043881
1436,1.828719978,,0.015104323,0,0.013730808,0.020084024,0.001212541,0,0.000620049,0.000615997,0.00090022,0,0,0,0.000207483,0.001477095,1.763696,0.000303687,0.007256874,0.011390537,0.00131065,0,0,0,0,0.031323976,0.046388879,0.002708333,0.003429167,0,0.000513262,0.00131065
1437,1.788429363,,0.014489525,0,0.0139105,0.02148351,0.001139054,0,0.000665979,0.000648418,0.000845104,0,0,0,0.000187925,0.001477095,1.763696,0.000331796,0.007256874,0.011390537,0.00131065,0,0,0,0,0.021219468,0.038213413,0.002291667,0.003483333,0,0.000513262,0.00131065
1438,2.340491924,,0.017017266,0,0.014814937,0.021310806,0.002094389,0,0.001010451,0.001005047,0.001047195,0,0,0,0.000197279,0.001477095,1.763696,0.000369825,0.005970846,0.011390537,0.00131065,0,0,0,0,0.032150708,0.037754118,0.002333333,0.004095833,0,0.000513262,0.00131065
1439,2.459551995,,0.015348832,0,0.015170106,0.022575248,0.002480198,0,0.001791254,0.001134731,0.001929043,0,0,0,0.000233844,0.003593531,1.61708877,0.000354944,0.007256874,0.011390537,0.00131065,0,0,0,0,0.027374032,0.050155105,0.002583333,0.0040375,0,0.000815719,0.002190527
1440,2.047648053,,0.01562427,0,0.014056562,0.022036132,0.00159835,0,0.001171204,0.000713259,0.001249285,0,0,0,0.000203231,0.003593531,1.61708877,0.000354944,0.007256874,0.011390537,0.00131065,0,0,0,0,0.023240369,0.045562147,0.002708333,0.003795833,0,0.000815719,0.002016385
1441,1.548366142,,0.01513626,0,0.014536832,0.022515964,0.000789989,0,0.000620049,0.000518734,0.000789989,0,0,0,0.000191327,0.00330693,1.61708877,0.000283845,0.007256874,0.011390537,0.00131065,0,0,0,0,0.024434538,0.046021443,0.002583333,0.003320833,0,0.000339119,0.002117204
1442,1.607982185,,0.014971787,0,0.014523052,0.022174538,0.000863476,0,0.000620049,0.000518734,0.000624642,0,0,0,0.000254252,0.00330693,1.61708877,0.000369274,0.004592958,0.011390537,0.00131065,0,0,0,0,0.023699665,0.045102851,0.002583333,0.003454167,0,0.000339119,0.002126369
1443,1.634361773,,0.01528605,0,0.014427599,0.021062556,0.000881848,0,0.000734873,0.000875364,0.00090022,0,0,0,0.000247449,0.00330693,1.46937923,0.000361558,0.004592958,0.011390537,0.00131065,0,0,0,0,0.023424088,0.039132005,0.001916667,0.003625,0.0035,0.000678239,0.002126369
1444,1.613815853,,0.015443266,0,0.016147793,0.021567039,0.000863476,0,0.000643014,0.000680839,0.000789989,0,0,0,0.000215136,0.002248712,1.79015144,0.000503756,0.004592958,0.011390537,0.00131065,0,0,0,0,0.025996144,0.041979639,0.002708333,0.003558333,0.0035,0.000678239,0.001878904
1445,1.536161937,,0.015185747,0,0.014180983,0.022072054,0.000789989,0,0.000620049,0.000615997,0.000643014,0,0,0,0.000169218,0.002248712,1.02845523,0.000315812,0.005970846,0.011390537,0.00131065,0,0,0,0,0.027925187,0.03417161,0.0025,0.003358333,0.0035,0.000678239,0.001796416
1446,1.768562841,,0.015437507,0,0.014787571,0.021589157,0.001212541,0,0.000620049,0.000713259,0.00090022,0,0,0,0.000187925,0.002248712,1.46937923,0.000369274,0.004776677,0.011390537,0.00131065,0,0,0,0,0.023883383,0.039132005,0.001875,0.0034875,0.0035,0.000678239,0.001961392
1447,1.831025605,,0.014722543,0,0.015053502,0.023318305,0.001267657,0,0.000688944,0.000680839,0.00090022,0,0,0,0.000169218,0.002248712,1.0141252,0.00038636,0.004960395,0.011482396,0.000916539,0,0,0,0,0.024618257,0.049695809,0.001708333,0.003741667,0.00925,0.000614081,0.0016681
1448,1.685350366,,0.015267665,0,0.015363308,0.02187153,0.00110231,0,0.000711909,0.000615997,0.000661386,0,0,0,0.000267857,0.00440924,1.27316805,0.000340063,0.003858085,0.013870734,0.000916539,0,0,0,0,0.02755775,0.039591301,0.002291667,0.0028125,0.00925,0.000614081,0.001503123
1449,1.750626649,,0.015377106,0,0.01460309,0.022241513,0.001065566,0,0.000757838,0.000583576,0.000734873,0,0,0,0.000160714,0.002314851,1.53882476,0.000337307,0.005603409,0.013870734,0.000916539,0,0,0,0,0.024893834,0.040142456,0.002583333,0.004025,0.00925,0.000614081,0.001851408
1450,1.710429313,,0.015259122,0,0.016656497,0.022206925,0.001139054,0,0.000711909,0.000583576,0.000606271,0,0,0,0.000196429,0.002314851,1.322772,0.000318568,0.005327832,0.013870734,0.000916539,0,0,0,0,0.0220462,0.035090202,0.0025,0.002666667,0.00925,0.000614081,0.002181362
1451,1.775963483,,0.018227099,0,0.01555491,0.021250812,0.0013044,0,0.000757838,0.000615997,0.000808361,0,0,0,0.000222789,0.002314851,0.91822423,0.000388013,0.003949944,0.011390537,0.000916539,0,0,0,0,0.031323976,0.032701863,0.002375,0.003433333,0.00925,0.000614081,0.001695596
1452,1.805518557,,0.015623051,0,0.015902308,0.022909379,0.001341144,0,0.000711909,0.000583576,0.000587899,0,0,0,0.000214286,0.002314851,0.64485135,0.000433759,0.005419691,0.011390537,0.000916539,0,0,0,0,0.017545101,0.028568201,0.002541667,0.0032875,0.00925,0.000614081,0.001374808
1453,1.758473705,,0.014957192,0,0.015481368,0.022517786,0.001139054,0,0.000734873,0.000713259,0.000606271,0,0,0,0.000216837,0.002314851,0.73524077,0.000369274,0.00551155,0.013319579,0.000916539,0,0,0,0,0.025169412,0.022872933,0.002375,0.003654167,0.00925,0.000614081,0.001970558
1454,1.687190468,,0.015912062,0,0.014372483,0.022208369,0.000955335,0,0.000895627,0.00074568,0.00090022,0,0,0,0.000232993,0.002314851,1.27206574,0.000304789,0.004776677,0.013870734,0.000916539,0,0,0,0,0.029578652,0.029670511,0.001458333,0.003575,0.00925,0.000614081,0.002437993
1455,1.593640315,,0.015037286,0,0.01428571,0.020020992,0.00090022,0,0.000734873,0.000583576,0.000716502,0,0,0,0.000229592,0.004034455,1.14750471,0.000393525,0.004592958,0.012676565,0.000916539,0,0,0,0,0.024801975,0.029486793,0.002583333,0.0034375,0.00925,0.000614081,0.001860573
1456,1.686237698,,0.015067939,0,0.015756265,0.020463868,0.00110231,0,0.000757838,0.000648418,0.000532783,0,0,0,0.000317177,0.004034455,1.14750471,0.000393525,0.004592958,0.013870734,0.000916539,0,0,0,0,0.022689214,0.026547299,0.002625,0.003933333,0.007541667,0.0004766,0.001860573
1457,1.710551817,,0.015540126,0,0.014918188,0.021539059,0.001120682,0,0.000665979,0.000615997,0.000845104,0,0,0,0.00017517,0.004034455,1.68873892,0.000335654,0.003398789,0.013870734,0.000916539,0,0,0,0,0.022413637,0.029670511,0.002166667,0.002916667,0.007541667,0.0004766,0.001613108
1458,1.818644997,,0.015479082,0,0.013807786,0.021534741,0.001396259,0,0.000688944,0.000615997,0.000624642,0,0,0,0.000241497,0.00313056,1.43961686,0.000324631,0.003949944,0.013870734,0.000916539,0,0,0,0,0.022781073,0.031507694,0.002166667,0.003195833,0.007458333,0.000403277,0.002126369
1459,1.793276227,,0.016861189,0,0.013947373,0.021391204,0.001341144,0,0.000643014,0.00074568,0.000624642,0,0,0,0.000214286,0.003108514,1.22907565,0.000275578,0.003949944,0.011390537,0.000916539,0,0,0,0,0.022413637,0.031232117,0.002166667,0.003125,0.007458333,0.000403277,0.001842242
1460,1.772699748,,0.014716018,0,0.014753123,0.021982254,0.001139054,0,0.000780803,0.000778101,0.000881848,0,0,0,0.00014966,0.003108514,1.26545188,0.00048171,0.004592958,0.013870734,0.000916539,0,0,0,0,0.022597355,0.028292623,0.002166667,0.003483333,0.007458333,0.000403277,0.001924731
1461,1.99265556,,0.014850012,0,0.015346196,0.022035075,0.001616721,0,0.000987486,0.000713259,0.000992079,0,0,0,0.00014966,0.003240791,1.20372252,0.000310852,0.003949944,0.011390537,0.000916539,0,0,0,0,0.024342679,0.029486793,0.001458333,0.003933333,0.002208333,0.000403277,0.002749616
1462,2.003201513,,0.015423508,0,0.015022754,0.021105836,0.001653465,0,0.000895627,0.00074568,0.000716502,0,0,0,0.000303571,0.002755775,1.10231,0.000333449,0.003949944,0.012860283,0.000916539,0,0,0,0,0.022689214,0.034355328,0.002333333,0.003745833,0.002208333,0.000403277,0.001741423
1463,1.594768194,,0.014562023,0,0.014302685,0.019779693,0.000918592,0,0.000849697,0.000486313,0.000716502,0,0,0,0.000303571,0.002755775,1.46937923,0.000233139,0.002755775,0.012860283,0.000916539,0,0,0,0,0.023515947,0.035733216,0.002333333,0.003745833,0.002208333,0.000403277,0.001741423
1464,1.484516105,,0.015027186,0,0.015434188,0.020721674,0.000771617,0,0.000551155,0.000486313,0.000716502,0,0,0,0.000141156,0.002755775,1.39662677,0.000217155,0.003949944,0.010655663,0.000916539,0,0,0,0,0.026547299,0.045562147,0.002333333,0.003745833,0.002208333,0.000302458,0.002163031
1465,1.641787762,,0.015260165,0,0.016162636,0.021663822,0.000936964,0,0.001125275,0.000713259,0.000661386,0,0,0,0.000387755,0.002755775,1.56968944,0.000435964,0.004225522,0.010655663,0.000916539,0,0,0,0,0.024067102,0.048777218,0.0025,0.003195833,0.002208333,0.000769892,0.001017358
1466,1.677912185,,0.014860724,0,0.013815275,0.019168036,0.000955335,0,0.000941556,0.000615997,0.001433003,0,0,0,0.000243197,0.002755775,1.65126038,0.000279987,0.004225522,0.010655663,0.000916539,0,0,0,0,0.025904285,0.046940034,0.0025,0.003425,0.002208333,0.000769892,0.001961392
1467,1.76377679,,0.013882327,0,0.014977175,0.020659524,0.001212541,0,0.000849697,0.000648418,0.000624642,0,0,0,0.000181973,0.002976237,1.322772,0.000319119,0.003949944,0.010655663,0.000916539,0,0,0,0,0.023699665,0.047583048,0.0025,0.0034,0.002208333,0.000769892,0.002007219
1468,1.84378873,,0.014618769,0,0.01454229,0.021266203,0.001286028,0,0.000620049,0.000615997,0.000808361,0,0,0,0.000160714,0.002976237,1.00199979,0.00045801,0.003398789,0.010655663,0.000916539,0,0,0,0,0.025261271,0.037662258,0.002333333,0.0033,0.002208333,0.000678239,0.001823912
1469,1.815047837,,0.014380115,0,0.015028116,0.021076888,0.001322772,0,0.000711909,0.000583576,0.000661386,0,0,0,0.000203231,0.002976237,1.3999337,0.00038636,0.003398789,0.010655663,0.000916539,0,0,0,0,0.024158961,0.032150708,0.0025,0.0031875,0.002208333,0.000916539,0.001823912
1470,1.863046636,,0.014750106,0,0.014760374,0.021136536,0.001341144,0,0.000665979,0.000615997,0.000716502,0,0,0,0.000217687,0.00881848,1.52339242,0.000426594,0.003398789,0.010655663,0.000916539,0,0,0,0,0.024985693,0.034814624,0.0025,0.0035375,0.007458333,0.000678239,0.002437993
1471,1.871170823,,0.013099645,0,0.01443739,0.021165037,0.001433003,0,0.000780803,0.000615997,0.001065566,0,0,0,0.000212585,0.00881848,1.17616477,0.000289908,0.004317381,0.014881185,0.000916539,0,0,0,0,0.024067102,0.033987892,0.0025,0.003191667,0.007458333,0.000678239,0.002208858
1472,1.808640906,,0.017455948,0,0.01459838,0.021971457,0.001267657,0,0.000734873,0.000713259,0.000992079,0,0,0,0.000203231,0.00881848,1.46937923,0.000235895,0.004041803,0.01212541,0.000916539,0,0,0,0,0.025904285,0.032334427,0.0025,0.003383333,0.007875,0.000678239,0.002208858
1473,1.637094424,,0.013959826,0,0.014698008,0.021302619,0.000955335,0,0.000780803,0.00074568,0.000771617,0,0,0,0.000122449,0.00881848,1.83755077,0.000277231,0.003398789,0.01212541,0.000916539,0,0,0,0,0.026914736,0.032793723,0.002333333,0.003383333,0.007458333,0.000366615,0.003235381
1474,1.632588586,,0.015469544,0,0.014164788,0.020586841,0.000918592,0,0.000918592,0.000713259,0.000661386,0,0,0,0.000203231,0.00881848,1.21805255,0.000266208,0.003490648,0.011390537,0.000916539,0,0,0,0,0.023607806,0.031507694,0.002083333,0.003270833,0.007458333,0.000366615,0.002346339
1475,1.64023296,,0.015469544,0,0.014701118,0.021081184,0.000992079,0,0.000711909,0.000486313,0.000716502,0,0,0,0.000203231,0.00202825,1.96431642,0.000276129,0.003490648,0.011390537,0.000916539,0,0,0,0,0.026271722,0.028751919,0.0025,0.0033125,0.007458333,0.000366615,0.002383
1476,1.731041865,,0.015469544,0,0.013812781,0.021740633,0.001212541,0,0.000665979,0.000486313,0.000716502,0,0,0,0.000203231,0.00156528,1.46937923,0.000353291,0.00330693,0.011390537,0.000916539,0,0,0,0,0.023424088,0.027649609,0.0025,0.003533333,0.007458333,0.000366615,0.002172196
1477,1.748985324,,0.017032196,0,0.014125483,0.02180341,0.001175797,0,0.000711909,0.000615997,0.00090022,0,0,0,0.000203231,0.00156528,1.46276537,0.000300931,0.003398789,0.011390537,0.000916539,0,0,0,0,0.022138059,0.026731018,0.0025,0.003225,0.007458333,0.000439938,0.002108039
1478,1.887259952,,0.013959826,0,0.014144135,0.021213935,0.00150649,0,0.000711909,0.000518734,0.00090022,0,0,0,0.000193027,0.00156528,1.46937923,0.000489977,0.003674367,0.01212541,0.000916539,0,0,0,0,0.020025298,0.036835526,0.0025,0.00335,0.007458333,0.000439938,0.002135535
1479,1.902105799,,0.013098626,0,0.014179174,0.021712425,0.00159835,0,0.000620049,0.000680839,0.00090022,0,0,0,0.000193027,0.00156528,1.01963675,0.000506512,0.003398789,0.01212541,0.000916539,0,0,0,0,0.01984158,0.028935638,0.003041667,0.002975,0.007458333,0.000439938,0.002282181
1480,1.765874432,,0.01282767,0,0.014788388,0.021748611,0.001194169,0,0.000780803,0.000518734,0.000992079,0,0,0,0.000181973,0.00156528,2.26745167,0.000249122,0.003398789,0.01212541,0.000916539,0,0,0,0,0.01984158,0.032058849,0.0025,0.0026,0.007458333,0.000815719,0.002236354
1481,1.784015901,,0.013682848,0,0.014372733,0.020537424,0.001267657,0,0.000757838,0.000583576,0.001065566,0,0,0,0.000181973,0.00156528,1.23017796,0.000248571,0.003490648,0.012952143,0.000916539,0,0,0,0,0.021862482,0.039315723,0.0025,0.0027,0.007458333,0.000614081,0.002135535
1482,2.028417028,,0.013666645,0,0.014363635,0.020986849,0.001708581,0,0.001331958,0.000875364,0.001561606,0,0,0,0.000160714,0.003681715,2.39972887,0.000311954,0.003490648,0.013319579,0.000916539,0,0,0,0,0.024067102,0.05070626,0.002541667,0.002758333,0.007458333,0.000614081,0.002492985
1483,2.273023325,,0.019006622,0,0.013670142,0.020424568,0.002186248,0,0.001354923,0.000713259,0.001690209,0,0,0,0.000194728,0.003681715,0.89948496,0.000282192,0.004225522,0.012676565,0.000916539,0,0,0,0,0.010471945,0.037937836,0.0025,0.002616667,0.006125,0.000614081,0.002492985
1484,2.02427945,,0.014883385,0,0.013928119,0.021179861,0.001543234,0,0.00105638,0.000551155,0.001433003,0,0,0,0.000223639,0.003681715,0.89948496,0.000232588,0.004225522,0.012492847,0.000916539,0,0,0,0,0.021035749,0.049879528,0.0025,0.0031125,0.006125,0.000614081,0.002355504
1485,1.778904763,,0.016037367,0,0.013843278,0.019870194,0.001157426,0,0.000872662,0.000551155,0.001083938,0,0,0,0.000214286,0.003681715,1.24009875,0.000236997,0.004225522,0.012492847,0.000916539,0,0,0,0,0.027190313,0.051073697,0.002166667,0.002679167,0.006125,0.000513262,0.002364669
1486,1.76835075,,0.015412671,0,0.014654776,0.020865624,0.001065566,0,0.000665979,0.000518734,0.000955335,0,0,0,0.000130102,0.00440924,1.24009875,0.00019566,0.005235973,0.012492847,0.000916539,0,0,0,0,0.034539047,0.039040146,0.002166667,0.0016375,0.007458333,0,0.002593804
1487,1.844984202,,0.017713525,0,0.013405516,0.02006113,0.001322772,0,0.000872662,0.000615997,0.000936964,0,0,0,0.000130102,0.00440924,1.64574883,0.00019566,0.003858085,0.012676565,0.000916539,0,0,0,0,0.034539047,0.035549498,0.002166667,0.001745833,0.007458333,0,0.002593804
1488,1.796860096,,0.011557278,0,0.01476767,0.021057079,0.0013044,0,0.000757838,0.000551155,0.000606271,0,0,0,0.000161565,0.00440924,1.64574883,0.000160937,0.004225522,0.012676565,0.000916539,0,0,0,0,0.034539047,0.033620455,0.00225,0.001770833,0.007458333,0,0.002135535
1489,1.833182585,,0.012214847,0,0.016128406,0.021208083,0.0013044,0,0.000941556,0.000713259,0.000661386,0,0,0,0.00017432,0.00440924,1.6093726,0.00030038,0.00440924,0.012676565,0.000916539,0,0,0,0,0.025628708,0.035825075,0.00225,0.002916667,0.009375,0,0.001998054
1490,1.809767193,,0.011331106,0,0.013093688,0.021302689,0.001286028,0,0.000757838,0.000615997,0.000734873,0,0,0,0.000164966,0.002006204,2.03596657,0.000319119,0.003766226,0.012584706,0.001374808,0,0,0,0,0.023791524,0.032977441,0.00225,0.002825,0.009375,0,0.002208858
1491,1.919793853,,0.010444261,0,0.015317743,0.021297049,0.001359516,0,0.000872662,0.000615997,0.001065566,0,0,0,0.000173469,0.002006204,1.6093726,0.000346126,0.003858085,0.012217269,0.000650742,0,0,0,0,0.023240369,0.028292623,0.00225,0.0023875,0.009375,0,0.002282181
1492,1.862951946,,0.021211181,0,0.014433628,0.020174949,0.001377888,0,0.000849697,0.000713259,0.000789989,0,0,0,0.000164116,0.002006204,1.93124712,0.000238099,0.004041803,0.012217269,0.000650742,0,0,0,0,0.023240369,0.035641357,0.00275,0.0022625,0.006791667,0,0.002419662
1493,1.721697172,,0.021211181,0,0.015080719,0.022257246,0.001139054,0,0.000895627,0.000518734,0.000789989,0,0,0,0.000161565,0.002006204,0.96121432,0.000244162,0.003490648,0.015248622,0.000650742,0,0,0,0,0.018463693,0.031507694,0.00275,0.003145833,0.006791667,0,0.002328008
1494,1.720122129,,0.015388006,0,0.014703537,0.020635622,0.001083938,0,0.000665979,0.000551155,0.000716502,0,0,0,0.000161565,0.002006204,1.65015807,0.000279987,0.003490648,0.015248622,0.000650742,0,0,0,0,0.025720567,0.035182061,0.002791667,0.0025,0.007458333,0,0.002117204
1495,1.676921583,,0.01441671,0,0.014116918,0.022375475,0.001028823,0,0.000620049,0.000551155,0.000587899,0,0,0,0.000221939,0.001697557,1.65015807,0.000309749,0.004684818,0.01212541,0.000650742,0,0,0,0,0.018096256,0.030313525,0.002625,0.0022875,0.007,0,0.002117204
1496,1.537774948,,0.01501513,0,0.01422503,0.021142047,0.000918592,0,0.000597085,0.000680839,0.000624642,0,0,0,0.000232993,0.002755775,2.00730651,0.000463522,0.004684818,0.01212541,0.000650742,0,0,0,0,0.019749721,0.036192512,0.002166667,0.003479167,0.008916667,0,0.002163031
1497,1.862721094,,0.012991298,0,0.014018795,0.021039337,0.001396259,0,0.000643014,0.000648418,0.000606271,0,0,0,0.000177721,0.002755775,2.35122723,0.000389667,0.004684818,0.014054453,0.001585612,0,0,0,0,0.018096256,0.036100653,0.002166667,0.002941667,0.007458333,0,0.0021447
1498,1.740998994,,0.014342377,0,0.014029661,0.021128903,0.001230913,0,0.000688944,0.000842943,0.000624642,0,0,0,0.000204932,0.002755775,1.96431642,0.000397934,0.003858085,0.012952143,0.001246492,0,0,0,0,0.025261271,0.029303074,0.0025,0.002641667,0.007458333,0,0.002163031
1499,1.777895629,,0.016759855,0,0.013774158,0.020763591,0.001230913,0,0.000734873,0.000842943,0.001120682,0,0,0,0.000252551,0.002755775,1.27316805,0.000426043,0.003490648,0.014605608,0.000650742,0,0,0,0,0.025996144,0.034722765,0.003333333,0.003291667,0.007458333,0,0.002163031
1500,1.673656553,,0.013224432,0,0.013403902,0.020424688,0.001065566,0,0.000711909,0.000648418,0.000661386,0.000551155,0,0,0.000180272,0.001653465,1.28198653,0.000308096,0.004041803,0.012768424,0.000650742,0,0,0,0,0.023607806,0.027465891,0.003041667,0.0033,0.007458333,0,0.001374808
1501,1.975433061,,0.014404597,0,0.013823804,0.019867344,0.001690209,0,0.000711909,0.00074568,0.000661386,0.000551155,0,0,0.000170918,0.001653465,0.94137274,0.000273924,0.004041803,0.016075354,0.000650742,0,0,0,0,0.018831129,0.031599553,0.002875,0.003258333,0.007458333,0,0.002437993
1502,2.052298346,,0.01399612,0,0.013903497,0.020304079,0.001782068,0,0.000895627,0.000680839,0.000973707,0.00049604,0,0,0.000215986,0.00220462,1.14419778,0.000303136,0.006889438,0.012860283,0.001090681,0,0,0,0,0.018831129,0.032793723,0.002416667,0.003116667,0.006875,0,0.002163031
1503,1.911806404,,0.01610398,0,0.013468905,0.019669814,0.001561606,0,0.000734873,0.000810522,0.000973707,0.000514411,0,0,0.000186224,0.00220462,0.73965001,0.000310852,0.003490648,0.01212541,0.000650742,0,0,0,0,0.023332228,0.030037948,0.00275,0.003366667,0.00475,0,0.002135535
1504,1.950799548,,0.013959356,0,0.013668249,0.02104064,0.001616721,0,0.000872662,0.00074568,0.001010451,0.00069813,0,0,0.000216837,0.005202903,1.03837602,0.000360456,0.003490648,0.01212541,0.000650742,0,0,0,0,0.023791524,0.033344878,0.002916667,0.003104167,0.005708333,0,0.002135535
1505,1.803025271,,0.012631607,0,0.014531691,0.020847418,0.0013044,0,0.000941556,0.000875364,0.001010451,0.00069813,0,0,0.00022619,0.005202903,1.96762335,0.000369825,0.003490648,0.011849833,0.000650742,0,0,0,0,0.024067102,0.033712314,0.002916667,0.003095833,0.005708333,0,0.002135535
1506,1.746683212,,0.014415417,0,0.014700952,0.020220826,0.001249285,0,0.000872662,0.000680839,0.000624642,0.00069813,0,0,0.000171769,0.005202903,2.03596657,0.000369825,0.003490648,0.011206818,0.000705735,0,0,0,0,0.024067102,0.02866006,0.003958333,0.003029167,0.007458333,0,0.002135535
